Order ID,Shipment ID,Delivery Status,Delivery Partner
CA-2017-139437,SHIP06153,Delivered,Ecom Express
CA-2017-151484,SHIP06154,In Transit,Delhivery
CA-2017-151484,SHIP06155,Delivered,DTDC
CA-2017-151484,SHIP06156,Delivered,Delhivery
CA-2017-151484,SHIP06157,Delivered,Delhivery
CA-2016-104150,SHIP06158,Delivered,Blue Dart
CA-2016-104150,SHIP06159,Delivered,Blue Dart
CA-2016-161025,SHIP06160,In Transit,India Post
CA-2014-103989,SHIP06161,Delivered,India Post
CA-2014-103989,SHIP06162,Delivered,Delhivery
CA-2014-103989,SHIP06163,Delivered,Delhivery
CA-2014-103989,SHIP06164,Delivered,XpressBees
CA-2014-103989,SHIP06165,Delivered,XpressBees
CA-2014-103989,SHIP06166,Cancelled,XpressBees
CA-2014-103989,SHIP06167,In Transit,XpressBees
CA-2015-142433,SHIP06168,Returned,India Post
CA-2015-132815,SHIP06169,Delivered,India Post
CA-2014-101266,SHIP06170,Delivered,India Post
CA-2016-141523,SHIP06171,Delivered,DTDC
CA-2016-141523,SHIP06172,Delivered,Blue Dart
US-2014-106299,SHIP06173,Cancelled,Delhivery
US-2014-106299,SHIP06174,Delivered,DTDC
US-2014-106299,SHIP06175,Returned,XpressBees
CA-2015-158421,SHIP06176,Delivered,DTDC
CA-2015-158421,SHIP06177,Delivered,Blue Dart
CA-2015-158421,SHIP06178,Delivered,Blue Dart
CA-2015-158421,SHIP06179,Cancelled,DTDC
CA-2015-158421,SHIP06180,Delivered,Blue Dart
CA-2015-158421,SHIP06181,Delivered,India Post
CA-2015-158421,SHIP06182,Delivered,India Post
CA-2015-158421,SHIP06183,Delivered,XpressBees
CA-2015-158421,SHIP06184,Delivered,Ecom Express
CA-2016-143609,SHIP06185,Returned,Delhivery
CA-2015-138331,SHIP06186,Delivered,Ecom Express
CA-2015-138954,SHIP06187,In Transit,Delhivery
CA-2015-138954,SHIP06188,Cancelled,Ecom Express
CA-2015-138954,SHIP06189,Delivered,India Post
CA-2017-157903,SHIP06190,Delivered,Blue Dart
CA-2016-157259,SHIP06191,Returned,XpressBees
CA-2017-107986,SHIP06192,Cancelled,Ecom Express
CA-2017-104927,SHIP06193,Delivered,DTDC
CA-2017-104927,SHIP06194,Delivered,Blue Dart
CA-2017-104927,SHIP06195,In Transit,Ecom Express
CA-2017-113453,SHIP06196,Delivered,India Post
CA-2017-113453,SHIP06197,Delivered,Ecom Express
CA-2015-149909,SHIP06198,Delivered,Blue Dart
CA-2015-149909,SHIP06199,Delivered,Ecom Express
CA-2015-149909,SHIP06200,Delivered,Ecom Express
CA-2015-146675,SHIP06201,Delivered,XpressBees
CA-2015-146675,SHIP06202,Delivered,DTDC
CA-2016-118332,SHIP06203,Returned,Delhivery
CA-2016-133669,SHIP06204,Delivered,Ecom Express
CA-2017-145660,SHIP06205,Delivered,Ecom Express
CA-2016-133697,SHIP06206,Delivered,DTDC
CA-2016-133697,SHIP06207,Delivered,India Post
CA-2016-133697,SHIP06208,Delivered,DTDC
CA-2017-148138,SHIP06209,Delivered,Blue Dart
CA-2017-119809,SHIP06210,Delivered,DTDC
CA-2017-119809,SHIP06211,Delivered,Delhivery
CA-2017-119809,SHIP06212,Delivered,Blue Dart
CA-2017-149944,SHIP06213,Delivered,DTDC
CA-2017-149944,SHIP06214,Delivered,XpressBees
CA-2014-128538,SHIP06215,Delivered,Blue Dart
CA-2015-161711,SHIP06216,Delivered,Blue Dart
CA-2015-161711,SHIP06217,Delivered,DTDC
US-2015-129553,SHIP06218,Delivered,XpressBees
CA-2016-160220,SHIP06219,In Transit,Blue Dart
CA-2016-160220,SHIP06220,Delivered,XpressBees
CA-2016-160220,SHIP06221,Returned,India Post
US-2017-157224,SHIP06222,Returned,Delhivery
CA-2017-140627,SHIP06223,Delivered,Blue Dart
CA-2017-140627,SHIP06224,Delivered,Delhivery
CA-2017-140627,SHIP06225,Delivered,India Post
CA-2015-133445,SHIP06226,Delivered,Blue Dart
CA-2015-133445,SHIP06227,Delivered,India Post
CA-2014-148782,SHIP06228,Cancelled,Blue Dart
CA-2016-148208,SHIP06229,Delivered,Blue Dart
CA-2016-148208,SHIP06230,Delivered,Blue Dart
CA-2017-127656,SHIP06231,Delivered,Blue Dart
US-2017-142188,SHIP06232,Delivered,Delhivery
US-2017-142188,SHIP06233,Delivered,XpressBees
US-2017-142188,SHIP06234,Cancelled,XpressBees
US-2017-142188,SHIP06235,Delivered,Ecom Express
US-2017-142188,SHIP06236,Returned,XpressBees
CA-2016-144400,SHIP06237,Delivered,XpressBees
US-2016-155180,SHIP06238,Delivered,XpressBees
CA-2015-134075,SHIP06239,Delivered,Ecom Express
CA-2015-134075,SHIP06240,Delivered,Delhivery
US-2016-131912,SHIP06241,Delivered,Blue Dart
CA-2017-141572,SHIP06242,Delivered,DTDC
CA-2014-134621,SHIP06243,Delivered,India Post
CA-2016-165561,SHIP06244,Delivered,India Post
CA-2015-112305,SHIP06245,Delivered,XpressBees
CA-2015-112305,SHIP06246,Delivered,Ecom Express
CA-2015-112305,SHIP06247,Delivered,DTDC
CA-2017-121580,SHIP06248,Delivered,Delhivery
CA-2017-121580,SHIP06249,Delivered,Ecom Express
CA-2017-121580,SHIP06250,In Transit,Ecom Express
CA-2017-121580,SHIP06251,Cancelled,DTDC
CA-2014-101147,SHIP06252,Delivered,Delhivery
CA-2014-165806,SHIP06253,Returned,India Post
CA-2014-165806,SHIP06254,Delivered,XpressBees
CA-2015-151624,SHIP06255,Delivered,Blue Dart
CA-2017-139444,SHIP06256,In Transit,XpressBees
CA-2015-133977,SHIP06257,Cancelled,Blue Dart
CA-2017-141425,SHIP06258,In Transit,Ecom Express
CA-2015-133536,SHIP06259,Returned,Ecom Express
CA-2015-150441,SHIP06260,Delivered,Delhivery
CA-2015-162607,SHIP06261,Returned,Delhivery
CA-2017-103506,SHIP06262,In Transit,XpressBees
CA-2016-132479,SHIP06263,Delivered,India Post
CA-2017-160724,SHIP06264,Cancelled,DTDC
US-2016-115952,SHIP06265,In Transit,DTDC
CA-2014-146731,SHIP06266,Delivered,Delhivery
CA-2014-146731,SHIP06267,Delivered,XpressBees
CA-2015-115392,SHIP06268,Cancelled,Blue Dart
CA-2015-115392,SHIP06269,Delivered,XpressBees
CA-2017-102379,SHIP06270,Returned,India Post
CA-2017-102379,SHIP06271,Delivered,India Post
CA-2017-102379,SHIP06272,Delivered,DTDC
CA-2017-149706,SHIP06273,Delivered,XpressBees
US-2016-139087,SHIP06274,Delivered,Blue Dart
US-2016-139087,SHIP06275,Delivered,Blue Dart
US-2016-139087,SHIP06276,Delivered,DTDC
US-2016-139087,SHIP06277,Delivered,Delhivery
US-2016-139087,SHIP06278,Delivered,DTDC
US-2016-139087,SHIP06279,In Transit,XpressBees
US-2016-139087,SHIP06280,Delivered,XpressBees
CA-2017-152226,SHIP06281,Delivered,Blue Dart
CA-2015-116484,SHIP06282,Returned,Ecom Express
CA-2015-116484,SHIP06283,Delivered,India Post
CA-2016-100944,SHIP06284,Delivered,DTDC
CA-2016-100944,SHIP06285,Returned,India Post
CA-2016-125080,SHIP06286,Delivered,Delhivery
CA-2016-121020,SHIP06287,In Transit,DTDC
CA-2014-100090,SHIP06288,Delivered,India Post
CA-2014-100090,SHIP06289,Delivered,XpressBees
US-2015-139675,SHIP06290,Delivered,India Post
US-2015-139675,SHIP06291,Delivered,India Post
CA-2017-143756,SHIP06292,Delivered,XpressBees
CA-2015-151253,SHIP06293,Cancelled,Blue Dart
CA-2015-151253,SHIP06294,Delivered,Blue Dart
CA-2014-141152,SHIP06295,Delivered,DTDC
CA-2014-141313,SHIP06296,Delivered,Delhivery
CA-2014-141313,SHIP06297,In Transit,Ecom Express
CA-2014-141313,SHIP06298,Delivered,XpressBees
CA-2014-169852,SHIP06299,Delivered,XpressBees
CA-2017-107314,SHIP06300,Delivered,DTDC
US-2014-161305,SHIP06301,Delivered,Ecom Express
US-2014-161305,SHIP06302,Returned,Blue Dart
CA-2017-166919,SHIP06303,Delivered,Delhivery
CA-2017-162712,SHIP06304,Delivered,XpressBees
CA-2017-107552,SHIP06305,Delivered,XpressBees
CA-2016-163328,SHIP06306,Returned,Delhivery
CA-2016-163328,SHIP06307,Delivered,India Post
CA-2016-163328,SHIP06308,Delivered,Delhivery
CA-2016-163328,SHIP06309,Delivered,XpressBees
CA-2016-163328,SHIP06310,Delivered,Delhivery
CA-2016-163328,SHIP06311,Delivered,Ecom Express
CA-2014-112837,SHIP06312,Delivered,Ecom Express
CA-2017-120019,SHIP06313,Delivered,Blue Dart
CA-2017-120019,SHIP06314,Delivered,India Post
CA-2014-100762,SHIP06315,Delivered,XpressBees
CA-2014-100762,SHIP06316,Delivered,XpressBees
CA-2014-100762,SHIP06317,In Transit,Delhivery
CA-2014-100762,SHIP06318,Delivered,DTDC
CA-2017-161459,SHIP06319,Delivered,India Post
CA-2017-161459,SHIP06320,Delivered,DTDC
CA-2017-160017,SHIP06321,Delivered,Blue Dart
CA-2014-123316,SHIP06322,Delivered,DTDC
CA-2014-141299,SHIP06323,Delivered,Ecom Express
CA-2014-104402,SHIP06324,Delivered,DTDC
CA-2015-110289,SHIP06325,Delivered,DTDC
CA-2015-110289,SHIP06326,In Transit,Ecom Express
CA-2014-167927,SHIP06327,Delivered,India Post
CA-2014-167927,SHIP06328,Delivered,India Post
CA-2014-167927,SHIP06329,Returned,XpressBees
CA-2014-167927,SHIP06330,Delivered,XpressBees
CA-2014-167927,SHIP06331,Cancelled,XpressBees
CA-2014-167927,SHIP06332,Delivered,Blue Dart
CA-2014-167927,SHIP06333,Cancelled,Delhivery
CA-2014-167927,SHIP06334,Delivered,XpressBees
CA-2014-133305,SHIP06335,In Transit,DTDC
CA-2014-133305,SHIP06336,Delivered,India Post
CA-2016-165995,SHIP06337,Delivered,XpressBees
CA-2016-165995,SHIP06338,In Transit,XpressBees
CA-2017-143112,SHIP06339,Cancelled,XpressBees
CA-2017-143112,SHIP06340,Returned,India Post
CA-2017-143112,SHIP06341,Delivered,DTDC
US-2017-105830,SHIP06342,Delivered,Ecom Express
CA-2015-146255,SHIP06343,Returned,Ecom Express
CA-2015-146255,SHIP06344,Delivered,India Post
CA-2015-146255,SHIP06345,Cancelled,XpressBees
CA-2015-146255,SHIP06346,Delivered,Ecom Express
CA-2017-104822,SHIP06347,Cancelled,India Post
CA-2015-104486,SHIP06348,Delivered,India Post
CA-2015-104486,SHIP06349,Returned,DTDC
CA-2015-104486,SHIP06350,Returned,India Post
CA-2017-161557,SHIP06351,Delivered,Delhivery
CA-2017-161130,SHIP06352,Cancelled,XpressBees
US-2015-161347,SHIP06353,Returned,DTDC
US-2015-109015,SHIP06354,Delivered,Ecom Express
US-2015-109015,SHIP06355,Delivered,XpressBees
CA-2014-110611,SHIP06356,Delivered,XpressBees
CA-2017-139080,SHIP06357,Returned,XpressBees
CA-2017-139080,SHIP06358,Delivered,India Post
CA-2017-139080,SHIP06359,Delivered,XpressBees
CA-2017-139080,SHIP06360,Delivered,XpressBees
CA-2015-115693,SHIP06361,In Transit,Ecom Express
US-2014-107993,SHIP06362,In Transit,Ecom Express
CA-2017-110443,SHIP06363,Returned,Ecom Express
CA-2017-110443,SHIP06364,Delivered,XpressBees
CA-2017-110443,SHIP06365,Delivered,Ecom Express
CA-2017-144848,SHIP06366,Delivered,DTDC
CA-2017-144848,SHIP06367,Delivered,Blue Dart
CA-2017-144848,SHIP06368,Returned,Delhivery
US-2017-147998,SHIP06369,Delivered,Blue Dart
CA-2016-103919,SHIP06370,Returned,India Post
CA-2016-113425,SHIP06371,Delivered,India Post
CA-2017-143035,SHIP06372,Delivered,Delhivery
CA-2017-143035,SHIP06373,Delivered,Delhivery
CA-2017-143035,SHIP06374,Delivered,India Post
CA-2014-107811,SHIP06375,In Transit,India Post
CA-2014-107811,SHIP06376,Delivered,India Post
CA-2016-163216,SHIP06377,Delivered,Delhivery
US-2016-116442,SHIP06378,Delivered,DTDC
CA-2017-150623,SHIP06379,Cancelled,Ecom Express
CA-2017-150623,SHIP06380,Returned,XpressBees
US-2014-163797,SHIP06381,Delivered,DTDC
CA-2016-127236,SHIP06382,Delivered,DTDC
CA-2016-127236,SHIP06383,Delivered,XpressBees
US-2017-104661,SHIP06384,Cancelled,Delhivery
US-2017-104661,SHIP06385,Cancelled,India Post
US-2017-104661,SHIP06386,Delivered,Delhivery
US-2017-104661,SHIP06387,Delivered,DTDC
CA-2014-134103,SHIP06388,Returned,DTDC
CA-2014-134103,SHIP06389,Delivered,Ecom Express
CA-2015-147529,SHIP06390,Delivered,India Post
CA-2015-147529,SHIP06391,Delivered,India Post
CA-2016-129126,SHIP06392,Cancelled,India Post
CA-2016-129126,SHIP06393,In Transit,Blue Dart
CA-2016-129126,SHIP06394,Delivered,Ecom Express
CA-2016-129126,SHIP06395,Delivered,Ecom Express
CA-2016-129126,SHIP06396,Delivered,DTDC
CA-2016-129126,SHIP06397,In Transit,Blue Dart
CA-2017-131632,SHIP06398,Delivered,Blue Dart
CA-2017-151981,SHIP06399,Delivered,DTDC
CA-2017-151981,SHIP06400,In Transit,Ecom Express
CA-2017-151981,SHIP06401,Delivered,Blue Dart
CA-2017-125472,SHIP06402,Delivered,Delhivery
CA-2017-125472,SHIP06403,Returned,India Post
CA-2017-125472,SHIP06404,Cancelled,India Post
CA-2015-156328,SHIP06405,Delivered,XpressBees
CA-2017-154074,SHIP06406,Delivered,Blue Dart
CA-2017-154074,SHIP06407,Delivered,DTDC
CA-2017-161774,SHIP06408,Delivered,Ecom Express
CA-2017-161774,SHIP06409,Delivered,Blue Dart
CA-2017-161774,SHIP06410,Delivered,Blue Dart
CA-2017-161774,SHIP06411,Delivered,India Post
CA-2017-161774,SHIP06412,Delivered,Blue Dart
CA-2017-151211,SHIP06413,Cancelled,Blue Dart
CA-2017-151211,SHIP06414,Delivered,Delhivery
CA-2017-142671,SHIP06415,Delivered,XpressBees
CA-2017-144750,SHIP06416,Delivered,Delhivery
CA-2016-111976,SHIP06417,Delivered,XpressBees
CA-2016-111976,SHIP06418,Delivered,Ecom Express
CA-2016-140130,SHIP06419,Cancelled,Blue Dart
CA-2016-140130,SHIP06420,Delivered,India Post
CA-2016-140130,SHIP06421,Delivered,DTDC
CA-2016-140130,SHIP06422,Delivered,XpressBees
CA-2014-159121,SHIP06423,Returned,India Post
CA-2015-149650,SHIP06424,Delivered,India Post
CA-2017-115777,SHIP06425,Returned,DTDC
CA-2016-143714,SHIP06426,Delivered,Blue Dart
CA-2016-143714,SHIP06427,Delivered,Blue Dart
CA-2016-143714,SHIP06428,Delivered,XpressBees
CA-2016-143714,SHIP06429,Delivered,Delhivery
CA-2014-165764,SHIP06430,Delivered,Delhivery
CA-2014-165764,SHIP06431,In Transit,Ecom Express
CA-2014-165764,SHIP06432,Delivered,DTDC
CA-2014-165764,SHIP06433,Delivered,India Post
CA-2015-121405,SHIP06434,Delivered,XpressBees
CA-2015-121405,SHIP06435,Delivered,Ecom Express
US-2017-116897,SHIP06436,Delivered,DTDC
US-2017-116897,SHIP06437,Delivered,XpressBees
US-2017-116897,SHIP06438,Delivered,DTDC
US-2017-113992,SHIP06439,In Transit,Delhivery
CA-2014-166891,SHIP06440,Returned,India Post
CA-2016-101161,SHIP06441,In Transit,Ecom Express
CA-2016-101161,SHIP06442,Delivered,DTDC
CA-2016-101161,SHIP06443,Delivered,Delhivery
CA-2016-101161,SHIP06444,Delivered,XpressBees
CA-2016-101161,SHIP06445,Delivered,DTDC
CA-2015-151785,SHIP06446,Cancelled,Blue Dart
US-2017-119816,SHIP06447,Returned,XpressBees
US-2017-119816,SHIP06448,Delivered,Blue Dart
US-2017-119816,SHIP06449,Delivered,Blue Dart
CA-2015-156510,SHIP06450,Returned,India Post
CA-2015-156510,SHIP06451,Delivered,XpressBees
CA-2015-156510,SHIP06452,Delivered,Delhivery
US-2015-110261,SHIP06453,Delivered,Delhivery
CA-2015-125710,SHIP06454,Delivered,Blue Dart
CA-2017-161102,SHIP06455,Delivered,Ecom Express
CA-2017-161102,SHIP06456,Delivered,DTDC
CA-2014-110065,SHIP06457,Delivered,India Post
CA-2014-110065,SHIP06458,Delivered,XpressBees
US-2017-133361,SHIP06459,Delivered,India Post
US-2017-133361,SHIP06460,Returned,XpressBees
US-2017-133361,SHIP06461,Cancelled,India Post
US-2017-133361,SHIP06462,Delivered,Delhivery
US-2017-133361,SHIP06463,Delivered,Delhivery
US-2017-133361,SHIP06464,Delivered,Delhivery
US-2016-155404,SHIP06465,In Transit,Blue Dart
CA-2015-114503,SHIP06466,Delivered,India Post
CA-2017-153080,SHIP06467,Cancelled,Ecom Express
CA-2016-163804,SHIP06468,Delivered,XpressBees
CA-2016-163804,SHIP06469,Delivered,Blue Dart
CA-2016-163804,SHIP06470,Delivered,Blue Dart
CA-2015-108532,SHIP06471,Delivered,Delhivery
CA-2015-108532,SHIP06472,Cancelled,Blue Dart
CA-2014-151897,SHIP06473,Delivered,Ecom Express
CA-2016-113292,SHIP06474,Delivered,XpressBees
CA-2014-149524,SHIP06475,Delivered,DTDC
CA-2017-140872,SHIP06476,Delivered,Blue Dart
CA-2017-140872,SHIP06477,Delivered,Blue Dart
CA-2017-140872,SHIP06478,Delivered,XpressBees
CA-2017-140872,SHIP06479,Cancelled,Ecom Express
CA-2017-140872,SHIP06480,Delivered,Delhivery
CA-2017-140872,SHIP06481,Delivered,India Post
CA-2017-140872,SHIP06482,Cancelled,DTDC
CA-2017-140872,SHIP06483,Delivered,India Post
CA-2017-113908,SHIP06484,Delivered,Delhivery
CA-2017-113908,SHIP06485,Returned,DTDC
CA-2017-113908,SHIP06486,In Transit,Ecom Express
CA-2015-120621,SHIP06487,Delivered,DTDC
CA-2015-120621,SHIP06488,Delivered,Blue Dart
CA-2015-120621,SHIP06489,Returned,DTDC
US-2017-148866,SHIP06490,Cancelled,Ecom Express
CA-2014-149594,SHIP06491,In Transit,Ecom Express
CA-2016-113845,SHIP06492,Delivered,DTDC
CA-2016-113845,SHIP06493,Delivered,XpressBees
CA-2016-113845,SHIP06494,Delivered,Delhivery
CA-2017-111262,SHIP06495,Delivered,Blue Dart
CA-2017-111262,SHIP06496,In Transit,XpressBees
CA-2017-111262,SHIP06497,Delivered,Ecom Express
CA-2015-103135,SHIP06498,In Transit,Blue Dart
CA-2015-103135,SHIP06499,Cancelled,Ecom Express
CA-2015-103135,SHIP06500,Delivered,India Post
CA-2015-103135,SHIP06501,Delivered,DTDC
CA-2014-129147,SHIP06502,Cancelled,Ecom Express
CA-2014-129147,SHIP06503,Returned,Blue Dart
CA-2014-129147,SHIP06504,Cancelled,Delhivery
CA-2017-128265,SHIP06505,Returned,Delhivery
CA-2016-152331,SHIP06506,Delivered,Ecom Express
US-2016-128909,SHIP06507,Delivered,XpressBees
US-2016-128909,SHIP06508,Cancelled,Blue Dart
CA-2017-102197,SHIP06509,Delivered,Blue Dart
CA-2017-102197,SHIP06510,Returned,India Post
CA-2017-102197,SHIP06511,Delivered,Delhivery
CA-2017-167640,SHIP06512,Delivered,Delhivery
CA-2017-167640,SHIP06513,Delivered,XpressBees
CA-2017-167640,SHIP06514,Delivered,DTDC
CA-2017-167640,SHIP06515,Delivered,India Post
US-2017-116652,SHIP06516,Delivered,India Post
US-2017-116652,SHIP06517,In Transit,DTDC
US-2017-116652,SHIP06518,Returned,DTDC
US-2017-116652,SHIP06519,Delivered,DTDC
US-2017-116652,SHIP06520,Returned,DTDC
CA-2017-138289,SHIP06521,Delivered,XpressBees
CA-2017-138289,SHIP06522,In Transit,DTDC
CA-2017-138289,SHIP06523,Delivered,XpressBees
CA-2016-129308,SHIP06524,Delivered,India Post
CA-2016-129308,SHIP06525,Cancelled,Delhivery
CA-2016-129308,SHIP06526,Delivered,India Post
CA-2016-129308,SHIP06527,Delivered,India Post
CA-2016-157791,SHIP06528,Delivered,DTDC
CA-2014-146864,SHIP06529,Delivered,DTDC
CA-2014-103744,SHIP06530,Cancelled,Blue Dart
CA-2014-103744,SHIP06531,Returned,XpressBees
US-2017-107384,SHIP06532,Delivered,Delhivery
US-2017-107384,SHIP06533,Cancelled,XpressBees
US-2017-107384,SHIP06534,In Transit,Blue Dart
CA-2014-128209,SHIP06535,Delivered,Delhivery
CA-2014-128209,SHIP06536,Delivered,Blue Dart
CA-2014-169684,SHIP06537,Delivered,XpressBees
CA-2014-169684,SHIP06538,In Transit,Ecom Express
CA-2015-109862,SHIP06539,Delivered,XpressBees
CA-2015-109862,SHIP06540,Delivered,DTDC
US-2017-107888,SHIP06541,Delivered,Blue Dart
US-2017-107888,SHIP06542,Delivered,XpressBees
US-2017-107888,SHIP06543,Delivered,DTDC
US-2017-107888,SHIP06544,Delivered,DTDC
US-2017-154872,SHIP06545,In Transit,Blue Dart
US-2017-154872,SHIP06546,Delivered,Blue Dart
US-2017-154872,SHIP06547,Delivered,Blue Dart
CA-2014-113880,SHIP06548,Delivered,Blue Dart
CA-2014-113880,SHIP06549,Returned,Blue Dart
US-2015-164966,SHIP06550,Cancelled,India Post
CA-2015-126739,SHIP06551,Delivered,India Post
CA-2017-161578,SHIP06552,In Transit,Ecom Express
CA-2017-161578,SHIP06553,Delivered,Ecom Express
CA-2014-137092,SHIP06554,Delivered,Blue Dart
CA-2014-137092,SHIP06555,Delivered,XpressBees
CA-2014-137092,SHIP06556,Delivered,India Post
CA-2014-137092,SHIP06557,Delivered,Ecom Express
CA-2014-137092,SHIP06558,Delivered,Delhivery
CA-2015-166947,SHIP06559,Delivered,Blue Dart
CA-2016-160941,SHIP06560,In Transit,India Post
CA-2016-160941,SHIP06561,In Transit,XpressBees
CA-2017-144680,SHIP06562,Delivered,Blue Dart
CA-2014-166086,SHIP06563,Cancelled,India Post
CA-2014-166086,SHIP06564,Delivered,XpressBees
CA-2014-166086,SHIP06565,Cancelled,Blue Dart
CA-2014-166086,SHIP06566,Delivered,Blue Dart
CA-2017-131282,SHIP06567,Delivered,XpressBees
CA-2017-131282,SHIP06568,Delivered,Delhivery
CA-2014-100678,SHIP06569,Delivered,Delhivery
CA-2014-100678,SHIP06570,Delivered,Delhivery
CA-2014-100678,SHIP06571,Delivered,Delhivery
CA-2014-100678,SHIP06572,Cancelled,DTDC
CA-2016-161543,SHIP06573,Delivered,India Post
CA-2016-160535,SHIP06574,Delivered,XpressBees
CA-2016-160535,SHIP06575,In Transit,India Post
CA-2017-123085,SHIP06576,Delivered,Delhivery
CA-2017-123085,SHIP06577,Delivered,Blue Dart
CA-2015-153752,SHIP06578,Delivered,XpressBees
CA-2014-103660,SHIP06579,In Transit,DTDC
CA-2016-169887,SHIP06580,Delivered,Blue Dart
CA-2016-169887,SHIP06581,Returned,DTDC
CA-2016-169887,SHIP06582,Delivered,XpressBees
CA-2016-148516,SHIP06583,Delivered,India Post
CA-2017-104731,SHIP06584,Cancelled,Blue Dart
CA-2017-104731,SHIP06585,Delivered,Delhivery
CA-2017-104731,SHIP06586,Delivered,India Post
CA-2017-104731,SHIP06587,Delivered,Delhivery
CA-2017-104731,SHIP06588,Delivered,Delhivery
CA-2017-104731,SHIP06589,Delivered,XpressBees
CA-2017-104731,SHIP06590,In Transit,Blue Dart
CA-2014-164749,SHIP06591,Delivered,Ecom Express
CA-2015-103716,SHIP06592,Cancelled,Ecom Express
CA-2015-103716,SHIP06593,Delivered,Delhivery
CA-2016-126795,SHIP06594,Cancelled,Ecom Express
CA-2015-146290,SHIP06595,Delivered,Delhivery
CA-2017-157112,SHIP06596,In Transit,DTDC
CA-2017-157112,SHIP06597,Delivered,Blue Dart
CA-2014-169257,SHIP06598,Delivered,Blue Dart
CA-2014-169257,SHIP06599,Cancelled,India Post
CA-2014-154095,SHIP06600,In Transit,India Post
CA-2014-154095,SHIP06601,Delivered,Ecom Express
CA-2014-154095,SHIP06602,Delivered,DTDC
CA-2014-154095,SHIP06603,Delivered,Ecom Express
CA-2017-146346,SHIP06604,Delivered,DTDC
CA-2016-148852,SHIP06605,Delivered,India Post
CA-2016-148852,SHIP06606,Delivered,India Post
CA-2016-148852,SHIP06607,In Transit,Ecom Express
CA-2016-148852,SHIP06608,Delivered,Delhivery
CA-2016-148852,SHIP06609,Delivered,DTDC
US-2015-118906,SHIP06610,Delivered,XpressBees
CA-2016-168921,SHIP06611,Delivered,India Post
CA-2015-107678,SHIP06612,Returned,India Post
CA-2015-107678,SHIP06613,Delivered,Ecom Express
CA-2015-107678,SHIP06614,Delivered,Blue Dart
CA-2015-107678,SHIP06615,Delivered,Delhivery
CA-2016-123512,SHIP06616,Delivered,XpressBees
CA-2016-123512,SHIP06617,Delivered,DTDC
CA-2016-123512,SHIP06618,Delivered,Delhivery
US-2017-167402,SHIP06619,Delivered,Delhivery
US-2017-167402,SHIP06620,Delivered,XpressBees
US-2017-167402,SHIP06621,Returned,Ecom Express
US-2017-167402,SHIP06622,In Transit,XpressBees
CA-2014-130449,SHIP06623,Delivered,Delhivery
CA-2014-130449,SHIP06624,Delivered,Ecom Express
CA-2015-141250,SHIP06625,Delivered,India Post
CA-2015-141250,SHIP06626,Delivered,XpressBees
CA-2014-145541,SHIP06627,Delivered,Blue Dart
CA-2014-138513,SHIP06628,Returned,DTDC
