Order ID,Order Date,Ship Date,Ship Mode,Customer ID
CA-2017-127782,11-02-17,11-06-17,Standard Class,TH-21115
US-2016-162026,10-08-16,10-08-16,Same Day,JE-15745
CA-2016-150000,04-08-16,4/14/2016,Standard Class,PG-18820
CA-2015-168529,10-08-15,10-12-15,Standard Class,MB-17305
US-2017-152569,5/15/2017,5/20/2017,Standard Class,JD-16015
US-2014-137680,2/24/2014,03-02-14,Standard Class,JH-15430
CA-2015-103177,5/30/2015,06-01-15,First Class,EN-13780
US-2016-138408,11/18/2016,11/21/2016,Second Class,KC-16255
CA-2017-117667,12-04-17,12-09-17,Standard Class,MS-17980
CA-2016-110982,06-05-16,06-07-16,First Class,CK-12205
CA-2016-147123,12-10-16,12-12-16,First Class,SJ-20125
CA-2017-154501,4/30/2017,05-05-17,Standard Class,EA-14035
CA-2017-166933,4/24/2017,4/28/2017,Standard Class,MG-17890
CA-2015-142055,05-08-15,05-10-15,First Class,AB-10255
CA-2015-137106,3/31/2015,04-04-15,Standard Class,SC-20260
CA-2017-136609,08-06-17,08-11-17,Standard Class,TB-21355
CA-2017-160885,12-02-17,12-06-17,Standard Class,JK-16090
US-2016-167472,06-06-16,06-07-16,First Class,CK-12595
CA-2015-120551,4/13/2015,4/20/2015,Standard Class,SS-20590
US-2017-150595,5/22/2017,5/26/2017,Standard Class,LE-16810
CA-2016-134936,12/19/2016,12/25/2016,Standard Class,ES-14080
CA-2017-102967,9/22/2017,9/26/2017,Standard Class,MG-17890
CA-2017-151008,09-07-17,09-08-17,First Class,JM-16195
CA-2014-159800,11/28/2014,12-01-14,First Class,SG-20470
US-2014-159618,11-12-14,11/16/2014,Standard Class,DB-12970
CA-2017-116113,10-02-17,10-06-17,Second Class,JW-15220
CA-2015-125066,12/14/2015,12/18/2015,Standard Class,KD-16495
US-2015-114741,12-06-15,12-10-15,Standard Class,IL-15100
CA-2017-133263,3/31/2017,04-02-17,Second Class,JE-15610
CA-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665
CA-2014-151162,12-05-14,12-09-14,Standard Class,EA-14035
CA-2016-136686,12-12-16,12/16/2016,Standard Class,RF-19840
CA-2017-137498,09-09-17,9/14/2017,Second Class,LC-17050
CA-2017-163818,10-04-17,10-08-17,Standard Class,PS-18970
CA-2016-161158,05-09-16,5/13/2016,Standard Class,PS-18970
CA-2014-116673,12/15/2014,12/19/2014,Second Class,JO-15280
CA-2017-105333,11/30/2017,12-04-17,Standard Class,VP-21730
CA-2015-149993,3/19/2015,3/20/2015,First Class,GA-14725
CA-2014-168158,7/19/2014,7/24/2014,Standard Class,EM-14140
CA-2016-115224,12-08-16,12-11-16,Second Class,DB-13615
CA-2014-164742,10/13/2014,10/18/2014,Second Class,ML-17395
US-2017-108014,11/19/2017,11/25/2017,Standard Class,JH-15430
CA-2017-160325,9/24/2017,9/24/2017,Same Day,BP-11095
CA-2015-159779,9/25/2015,9/29/2015,Standard Class,SB-20185
CA-2017-151176,2/13/2017,2/20/2017,Standard Class,SV-20785
CA-2014-108903,10-03-14,10-03-14,Same Day,DO-13435
CA-2016-117919,8/27/2016,8/29/2016,Second Class,TB-21355
CA-2015-142475,12-03-15,12-07-15,Standard Class,BS-11380
CA-2016-134516,9/20/2016,9/25/2016,Standard Class,FM-14215
CA-2017-105193,3/25/2017,3/31/2017,Standard Class,JL-15835
CA-2015-168634,12-06-15,12-11-15,Standard Class,AF-10870
CA-2017-117198,8/31/2017,09-05-17,Standard Class,BG-11035
CA-2015-145828,10-05-15,10-07-15,First Class,MB-17305
CA-2017-121027,8/18/2017,8/22/2017,Standard Class,HW-14935
CA-2016-147431,02-02-16,02-07-16,Standard Class,AB-10105
CA-2016-158001,8/23/2016,8/27/2016,Standard Class,JP-15460
CA-2017-125745,6/30/2017,07-04-17,Standard Class,DV-13045
CA-2015-101154,9/18/2015,9/21/2015,First Class,CM-12190
US-2016-124163,9/25/2016,9/30/2016,Standard Class,SC-20695
CA-2016-121748,10/24/2016,10/28/2016,Second Class,VW-21775
CA-2014-126683,9/29/2014,10-01-14,Second Class,PP-18955
CA-2017-148810,6/26/2017,07-01-17,Standard Class,DR-12880
US-2016-146066,8/21/2016,8/23/2016,Second Class,RB-19465
CA-2014-127614,02-11-14,2/15/2014,Standard Class,NF-18385
CA-2016-101742,9/23/2016,9/28/2016,Second Class,CR-12580
CA-2015-134943,12-05-15,12-06-15,First Class,SU-20665
CA-2017-123022,09-03-17,09-08-17,Standard Class,SC-20050
CA-2017-113208,3/26/2017,04-02-17,Standard Class,ML-18040
CA-2014-154893,12/21/2014,12/27/2014,Standard Class,GM-14440
CA-2014-147900,9/23/2014,9/28/2014,Standard Class,JK-15640
CA-2017-106355,04-02-17,04-05-17,First Class,AT-10435
CA-2016-127985,04-01-16,04-05-16,Second Class,DB-12910
CA-2015-166604,5/15/2015,5/20/2015,Second Class,AH-10690
CA-2017-120719,3/23/2017,3/26/2017,First Class,SJ-20125
CA-2017-127117,4/14/2017,4/19/2017,Standard Class,HM-14860
CA-2015-104241,01-04-15,01-09-15,Standard Class,AG-10495
CA-2017-168179,11-02-17,11-07-17,Standard Class,JB-16000
CA-2017-142342,7/17/2017,7/19/2017,Second Class,AJ-10795
CA-2017-109099,10-06-17,10-11-17,Standard Class,MM-18280
US-2014-134187,11-04-14,11-11-14,Standard Class,TH-21235
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120
CA-2016-108875,9/24/2016,10-01-16,Standard Class,CL-12700
CA-2016-141957,7/21/2016,7/21/2016,Same Day,JG-15310
CA-2016-142405,06-11-16,6/15/2016,Standard Class,SE-20110
CA-2015-141012,06-09-15,06-11-15,Second Class,TG-21640
CA-2017-127922,10/27/2017,11-03-17,Standard Class,SH-19975
CA-2016-146318,1/22/2016,1/27/2016,Standard Class,MC-17275
CA-2014-135993,5/28/2014,06-02-14,Standard Class,PJ-18835
CA-2014-126802,12/29/2014,01-05-15,Standard Class,ZC-21910
CA-2016-143924,7/28/2016,08-03-16,Standard Class,SC-20680
CA-2016-141551,9/24/2016,9/30/2016,Standard Class,BP-11230
CA-2014-164315,04-02-14,04-08-14,Standard Class,RD-19585
CA-2015-131072,11-05-15,11-05-15,Same Day,KL-16645
CA-2014-131541,7/28/2014,7/28/2014,Same Day,CK-12205
CA-2015-119550,12/26/2015,12/31/2015,Standard Class,RB-19705
US-2015-138093,12-10-15,12/16/2015,Standard Class,KM-16225
CA-2016-126165,05-05-16,05-07-16,Second Class,AH-10465
CA-2017-126123,10/14/2017,10/18/2017,Standard Class,AG-10765
CA-2016-143441,11-05-16,11-05-16,Same Day,EB-14170
CA-2017-148320,11-03-17,11-08-17,Standard Class,PG-18895
CA-2016-125661,11/24/2016,11/26/2016,First Class,CA-12055
US-2014-123519,12/14/2014,12/21/2014,Standard Class,SS-20875
CA-2014-155593,11-03-14,11-08-14,Standard Class,RP-19390
CA-2017-136000,9/22/2017,9/25/2017,Second Class,SC-20440
US-2015-160857,05-08-15,5/15/2015,Standard Class,NW-18400
CA-2017-115805,7/31/2017,7/31/2017,Same Day,KW-16435
US-2014-143707,03-01-14,03-05-14,Standard Class,HR-14770
CA-2017-116939,9/25/2017,9/29/2017,Standard Class,AG-10900
CA-2015-124107,10-09-15,10-12-15,Second Class,BM-11650
CA-2017-126550,3/29/2017,04-02-17,Second Class,RD-19720
CA-2015-138674,11/14/2015,11/17/2015,First Class,KB-16585
CA-2016-165820,9/26/2016,9/30/2016,Standard Class,DW-13585
CA-2014-103191,9/22/2014,9/27/2014,Standard Class,VG-21805
CA-2015-103933,9/25/2015,9/27/2015,First Class,DR-12880
CA-2015-110548,05-04-15,05-08-15,Standard Class,AH-10690
CA-2017-117324,12-08-17,12/13/2017,Standard Class,JP-15520
CA-2017-143574,6/29/2017,07-02-17,First Class,DR-12880
CA-2014-111773,6/29/2014,07-03-14,Standard Class,JK-15625
CA-2014-148614,1/20/2014,1/25/2014,Standard Class,MV-17485
CA-2017-156139,12/31/2016,01-06-17,Standard Class,BP-11155
US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075
CA-2016-113733,12-08-16,12-12-16,Standard Class,LH-16900
CA-2017-104913,11/18/2017,11/22/2017,Standard Class,DK-13090
CA-2014-145800,5/30/2014,06-05-14,Standard Class,SS-20410
CA-2016-125850,1/22/2016,1/28/2016,Standard Class,FP-14320
CA-2016-118514,02-03-16,02-10-16,Standard Class,LC-17050
CA-2015-150749,3/29/2015,04-03-15,Second Class,AS-10240
CA-2014-163748,10/14/2014,10/18/2014,Standard Class,HG-15025
CA-2015-119634,08-11-15,8/16/2015,Standard Class,BW-11065
CA-2015-149300,11/22/2015,11/23/2015,First Class,BH-11710
US-2016-111528,12/30/2016,12/30/2016,Same Day,JP-16135
CA-2017-158169,08-12-17,8/15/2017,First Class,JM-16195
CA-2015-162047,11-03-15,11-05-15,First Class,FH-14365
CA-2015-117772,09-10-15,09-12-15,Second Class,MC-17575
US-2014-126340,11-08-14,11/14/2014,Standard Class,EB-13870
CA-2016-149685,10-08-16,10/15/2016,Standard Class,PM-19135
CA-2017-126396,09-08-17,09-12-17,Second Class,AR-10345
CA-2015-154900,2/25/2015,03-01-15,Standard Class,SS-20875
CA-2015-103835,9/24/2015,9/28/2015,Standard Class,SC-20440
CA-2015-158939,11/26/2015,12-01-15,Standard Class,EA-14035
CA-2016-117408,8/31/2016,09-06-16,Standard Class,TP-21130
CA-2016-142398,04-12-16,4/16/2016,Standard Class,BP-11290
CA-2016-105277,12-04-16,12-08-16,Standard Class,LM-17065
CA-2016-112060,12-04-16,12-09-16,Standard Class,KT-16465
CA-2014-105270,11-11-14,11/18/2014,Standard Class,AP-10915
US-2015-159513,04-02-15,04-09-15,Standard Class,JD-15790
CA-2015-155586,12-12-15,12/16/2015,Second Class,XP-21865
CA-2017-141117,10-02-17,10-08-17,Standard Class,JK-16090
CA-2017-115070,04-10-17,4/14/2017,Second Class,MG-18205
CA-2017-140186,9/29/2017,10-02-17,First Class,PG-18820
CA-2014-124856,9/29/2014,10-03-14,Second Class,LD-17005
CA-2014-166716,8/20/2014,8/25/2014,Second Class,CR-12730
CA-2014-123225,07-11-14,7/14/2014,First Class,MN-17935
CA-2015-163440,3/22/2015,3/24/2015,First Class,RD-19900
US-2017-106796,05-12-17,5/19/2017,Standard Class,JP-16135
CA-2017-113873,11/13/2017,11/19/2017,Standard Class,KE-16420
CA-2016-149783,09-04-16,09-07-16,Second Class,DL-13315
CA-2016-125017,02-06-16,02-11-16,Standard Class,KB-16240
US-2015-163279,3/22/2015,3/26/2015,Standard Class,JD-16150
CA-2015-150196,07-02-15,07-03-15,First Class,SR-20740
US-2015-106495,6/15/2015,6/17/2015,First Class,AC-10450
CA-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245
CA-2017-117632,05-12-17,5/18/2017,Standard Class,CS-12175
CA-2014-115056,05-02-14,05-02-14,Same Day,AR-10510
CA-2017-161067,09-03-17,09-06-17,Second Class,KB-16405
CA-2016-122063,12-03-16,12-07-16,Standard Class,MM-17920
CA-2015-111206,7/18/2015,7/22/2015,Standard Class,RF-19735
CA-2016-142895,7/21/2016,7/26/2016,Standard Class,BP-11290
CA-2015-101868,06-09-15,6/16/2015,Standard Class,MJ-17740
CA-2017-133207,11/27/2017,12-03-17,Standard Class,DO-13645
CA-2015-132948,3/27/2015,04-03-15,Standard Class,MV-17485
CA-2015-134992,9/22/2015,9/26/2015,Second Class,MG-17875
CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665
CA-2015-121783,11-10-15,11/14/2015,Standard Class,PO-19180
US-2014-138835,09-10-14,9/14/2014,Standard Class,DA-13450
CA-2015-112214,08-05-15,08-11-15,Standard Class,AH-10690
US-2017-153255,09-03-17,09-07-17,Second Class,JK-15730
CA-2015-108119,11-01-15,11-08-15,Standard Class,MS-17530
CA-2015-157434,4/29/2015,05-04-15,Second Class,JK-15640
CA-2016-101525,05-01-16,05-04-16,Second Class,CM-12235
US-2014-117968,08-05-14,08-07-14,Second Class,RS-19420
CA-2016-158211,01-04-16,01-08-16,Standard Class,BP-11185
CA-2016-152247,11-07-16,11-12-16,Standard Class,MA-17995
CA-2016-128223,6/14/2016,6/14/2016,Same Day,EB-13705
CA-2016-154235,9/24/2016,9/28/2016,Standard Class,RD-19900
CA-2017-129910,3/30/2017,04-03-17,Standard Class,ME-17320
CA-2017-133095,06-04-17,06-04-17,Same Day,EH-14005
CA-2015-130554,04-07-15,04-09-15,First Class,FM-14290
CA-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260
CA-2016-133319,09-05-16,09-11-16,Standard Class,MV-17485
CA-2016-133935,9/18/2016,9/22/2016,Standard Class,JW-15220
CA-2016-136301,3/13/2016,3/15/2016,Second Class,EH-13765
US-2014-109456,10/16/2014,10/17/2014,Same Day,LS-17245
CA-2017-151596,10-08-17,10-11-17,First Class,BP-11050
CA-2015-147879,05-07-15,05-12-15,Standard Class,CC-12220
CA-2016-166625,4/14/2016,4/17/2016,First Class,JM-15580
CA-2016-146157,11/21/2016,11/26/2016,Standard Class,RD-19720
CA-2017-159954,09-10-17,9/14/2017,Standard Class,SS-20410
CA-2017-100825,09-09-17,9/14/2017,Standard Class,KD-16495
CA-2014-168305,11-01-14,11-08-14,Standard Class,PL-18925
CA-2016-167682,04-03-16,04-09-16,Standard Class,ZD-21925
CA-2017-108000,01-12-17,1/16/2017,Standard Class,LS-16945
CA-2015-146465,11/20/2015,11/24/2015,Standard Class,PB-18805
CA-2016-159639,11/27/2016,12-02-16,Standard Class,PC-18745
US-2017-153948,11-06-17,11-06-17,Same Day,FM-14290
US-2016-113985,12-02-16,12-07-16,Standard Class,KD-16495
CA-2016-155383,12/17/2016,12/22/2016,Standard Class,SC-20680
CA-2014-120432,8/24/2014,8/26/2014,Second Class,DW-13585
US-2015-126977,9/17/2015,9/23/2015,Standard Class,PF-19120
CA-2016-130288,11/26/2016,11/30/2016,Second Class,DK-13225
CA-2017-146458,11/19/2017,11/22/2017,Second Class,RB-19435
CA-2017-150420,06-03-17,06-08-17,Standard Class,GD-14590
US-2014-118997,04-08-14,04-12-14,Standard Class,RA-19885
CA-2014-114314,10-11-14,10/15/2014,Standard Class,DB-13555
US-2017-169551,07-07-17,07-09-17,First Class,RL-19615
CA-2016-103107,07-04-16,07-04-16,Same Day,RB-19465
CA-2017-122077,5/19/2017,5/25/2017,Standard Class,JF-15295
CA-2017-112431,10-12-17,10/14/2017,Second Class,RW-19690
CA-2016-151092,08-06-16,8/13/2016,Standard Class,VG-21790
CA-2014-104178,8/25/2014,8/29/2014,Standard Class,JM-15265
CA-2015-115924,9/14/2015,9/18/2015,Second Class,BE-11455
CA-2017-161046,03-05-17,03-05-17,Same Day,CB-12535
US-2017-141698,4/15/2017,4/21/2017,Standard Class,SD-20485
US-2014-105151,3/30/2014,3/31/2014,First Class,SG-20890
CA-2014-155796,11-11-14,11/15/2014,Second Class,TS-21430
CA-2016-127138,03-12-16,3/15/2016,Second Class,DK-13225
CA-2017-150602,02-09-17,2/14/2017,Second Class,ML-17395
CA-2014-140732,11-11-14,11/13/2014,Second Class,MA-17560
CA-2017-119011,8/20/2017,8/25/2017,Standard Class,LR-17035
CA-2016-166912,1/15/2016,1/17/2016,First Class,BE-11335
CA-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145
CA-2017-115105,02-06-17,02-11-17,Standard Class,BD-11770
CA-2015-143980,12/25/2015,12/29/2015,Standard Class,JK-15640
CA-2016-135636,10-08-16,10/13/2016,Standard Class,DB-13615
CA-2017-102155,7/13/2017,7/17/2017,Standard Class,RR-19525
CA-2017-116953,4/24/2017,4/25/2017,First Class,SV-20935
CA-2014-117765,09-07-14,9/13/2014,Standard Class,RB-19465
CA-2016-114895,11/21/2016,11/28/2016,Standard Class,MV-18190
CA-2017-112984,9/16/2017,9/18/2017,Second Class,EH-14185
CA-2016-163776,7/19/2016,7/25/2016,Standard Class,JS-16030
US-2017-163300,9/15/2017,9/21/2017,Standard Class,ES-14020
CA-2016-162187,12-11-16,12-11-16,Same Day,NS-18640
US-2014-112991,12-10-14,12/14/2014,Standard Class,SH-19975
CA-2014-124079,12/13/2014,12/17/2014,Standard Class,RF-19345
US-2017-146878,9/21/2017,9/27/2017,Standard Class,DL-12865
CA-2017-107244,09-07-17,09-11-17,Standard Class,AG-10390
CA-2015-100657,11-02-15,11-07-15,Standard Class,SW-20245
CA-2017-129581,12-11-17,12/18/2017,Standard Class,KN-16390
CA-2017-129028,04-01-17,04-03-17,First Class,GB-14530
CA-2015-135580,12/30/2015,01-03-16,Standard Class,CL-12565
CA-2016-159016,03-10-16,03-11-16,First Class,KF-16285
CA-2014-102652,04-06-14,04-12-14,Standard Class,AY-10555
CA-2014-152422,10-05-14,10-10-14,Second Class,BD-11635
US-2016-156692,8/13/2016,8/13/2016,Same Day,HG-15025
CA-2014-130869,11/17/2014,11/21/2014,Standard Class,CB-12025
US-2017-128832,4/24/2017,4/27/2017,First Class,LS-16945
CA-2017-139717,8/24/2017,8/26/2017,Second Class,DM-13015
CA-2017-136007,2/23/2017,03-02-17,Standard Class,AC-10615
CA-2016-157364,11/19/2016,11/21/2016,First Class,LT-17110
US-2016-112970,11/14/2016,11/15/2016,First Class,TB-21250
US-2017-152492,07-06-17,07-06-17,Same Day,AH-10585
CA-2016-101168,12/25/2016,01-01-17,Standard Class,SS-20140
CA-2017-104010,4/23/2017,4/25/2017,First Class,TD-20995
CA-2015-130253,12/14/2015,12/18/2015,Standard Class,PP-18955
US-2015-155369,4/19/2015,4/25/2015,Standard Class,PG-18820
CA-2016-131205,09-04-16,09-08-16,Standard Class,AA-10645
CA-2017-122364,9/24/2017,9/29/2017,Standard Class,FA-14230
CA-2016-117912,02-04-16,02-08-16,Standard Class,TB-21520
CA-2017-145702,5/19/2017,5/24/2017,Second Class,AH-10075
CA-2015-113215,09-03-15,09-08-15,Standard Class,CP-12085
CA-2016-154662,06-09-16,6/16/2016,Standard Class,BF-11215
CA-2015-105571,11-07-15,11-11-15,Standard Class,CP-12340
CA-2016-152765,6/15/2016,6/18/2016,First Class,LS-17245
CA-2015-153878,4/25/2015,4/30/2015,Standard Class,TS-21655
CA-2016-124016,9/23/2016,9/26/2016,Second Class,JS-15940
CA-2016-113551,8/18/2016,8/20/2016,First Class,NF-18385
CA-2014-107524,03-02-14,03-08-14,Standard Class,KN-16705
CA-2014-138072,12/30/2014,01-03-15,Standard Class,GA-14725
CA-2015-134201,04-10-15,4/16/2015,Standard Class,EH-14125
CA-2015-111780,12/25/2015,12/30/2015,Second Class,RA-19285
CA-2015-119942,04-05-15,04-07-15,First Class,TT-21070
CA-2015-151547,1/17/2015,1/23/2015,Standard Class,AH-10465
CA-2017-166695,5/20/2017,5/24/2017,Standard Class,CC-12430
CA-2017-167542,8/13/2017,8/20/2017,Standard Class,KD-16495
CA-2015-120901,12/31/2015,01-04-16,Standard Class,BG-11035
CA-2017-121398,12/25/2017,12/29/2017,Standard Class,FH-14365
CA-2016-151561,09-01-16,09-07-16,Standard Class,PG-18820
CA-2017-154676,08-05-17,08-08-17,First Class,NZ-18565
US-2014-165589,2/18/2014,2/18/2014,Same Day,TB-21595
US-2016-132577,11/22/2016,11/27/2016,Standard Class,JE-15475
CA-2015-114048,12/14/2015,12/18/2015,Standard Class,EH-13945
CA-2015-137281,6/13/2015,6/17/2015,Standard Class,BF-10975
US-2017-162068,12/28/2017,12/31/2017,Second Class,PC-18745
CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365
US-2017-132381,8/22/2017,8/24/2017,First Class,Dp-13240
CA-2015-147011,6/18/2015,6/22/2015,Standard Class,HR-14830
CA-2014-120852,12/20/2014,12/25/2014,Standard Class,WB-21850
CA-2016-150007,09-11-16,9/16/2016,Standard Class,AS-10090
CA-2016-124590,11-12-16,11/16/2016,Standard Class,SP-20920
CA-2016-133802,3/14/2016,3/20/2016,Standard Class,SP-20650
US-2016-113677,11/13/2016,11/19/2016,Standard Class,CM-12655
CA-2017-143378,9/19/2017,9/25/2017,Standard Class,JR-16210
CA-2017-152660,12-04-17,12-09-17,Standard Class,CB-12415
CA-2015-142139,8/31/2015,09-05-15,Standard Class,SD-20485
CA-2017-145772,06-03-17,06-07-17,Standard Class,SS-20140
CA-2016-124100,3/31/2016,04-06-16,Standard Class,EH-13990
US-2014-158400,10/25/2014,10/28/2014,First Class,AH-10030
CA-2017-162033,3/26/2017,04-02-17,Standard Class,EM-14200
CA-2014-163447,12/27/2014,12/31/2014,Standard Class,TB-21190
CA-2017-145737,9/15/2017,9/20/2017,Standard Class,AB-10165
CA-2016-148096,8/16/2016,8/19/2016,First Class,AO-10810
CA-2016-146766,11-04-16,11-04-16,Same Day,TT-21220
CA-2015-105613,10/18/2015,10/22/2015,Standard Class,KN-16705
US-2016-142251,10/31/2016,11-04-16,Second Class,FO-14305
CA-2014-131247,3/30/2014,04-04-14,Standard Class,GA-14725
US-2015-113593,4/18/2015,4/20/2015,First Class,NC-18415
CA-2017-121083,07-09-17,7/15/2017,Standard Class,JF-15190
CA-2017-151190,6/27/2017,07-01-17,Standard Class,GT-14710
CA-2014-133543,12/22/2014,12/26/2014,Standard Class,KM-16660
CA-2017-105130,11/21/2017,11/25/2017,Standard Class,PJ-18835
CA-2016-161928,6/27/2016,6/29/2016,Second Class,AC-10660
CA-2017-101322,12/28/2017,12/31/2017,First Class,JG-15310
US-2016-106600,04-08-16,04-11-16,First Class,RM-19375
CA-2014-111871,3/18/2014,3/21/2014,Second Class,EK-13795
CA-2017-139437,07-03-17,07-08-17,Standard Class,RD-19585
CA-2017-151484,4/20/2017,4/23/2017,First Class,CV-12805
CA-2016-104150,08-03-16,08-05-16,Second Class,AG-10330
CA-2016-161025,12-03-16,12-09-16,Standard Class,GM-14440
CA-2014-103989,3/19/2014,3/21/2014,First Class,MC-17605
CA-2015-142433,4/20/2015,4/25/2015,Standard Class,ES-14020
CA-2015-132815,9/19/2015,9/22/2015,Second Class,RW-19540
CA-2014-101266,8/27/2014,8/30/2014,Second Class,MM-17920
CA-2016-141523,12/19/2016,12/24/2016,Second Class,MH-17440
US-2014-106299,08-02-14,08-08-14,Standard Class,NZ-18565
CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575
CA-2016-143609,12-11-16,12/13/2016,First Class,DB-13270
CA-2015-138331,08-07-15,08-12-15,Standard Class,JK-15625
CA-2015-138954,11/15/2015,11/17/2015,First Class,MH-17785
CA-2017-157903,04-04-17,04-08-17,Standard Class,AM-10705
CA-2016-157259,12/24/2016,12/28/2016,Standard Class,JM-15535
CA-2017-107986,12/13/2017,12/13/2017,Same Day,MW-18220
CA-2017-104927,12/22/2017,12/26/2017,Standard Class,AG-10330
CA-2017-113453,10/21/2017,10/28/2017,Standard Class,CM-12160
CA-2015-149909,11/13/2015,11/17/2015,Standard Class,RA-19915
CA-2015-146675,4/16/2015,4/20/2015,Standard Class,SB-20185
CA-2016-118332,12/16/2016,12/23/2016,Standard Class,PK-19075
CA-2016-133669,10/21/2016,10/27/2016,Standard Class,SV-20935
CA-2017-145660,12-01-17,12-03-17,First Class,MG-17650
CA-2016-133697,10/20/2016,10/24/2016,Second Class,CM-12445
CA-2017-148138,9/29/2017,10-03-17,Standard Class,ME-18010
CA-2017-119809,8/18/2017,8/25/2017,Standard Class,YS-21880
CA-2017-149944,11-12-17,11/16/2017,Second Class,MB-17305
CA-2014-128538,10-11-14,10/15/2014,Standard Class,AS-10240
CA-2015-161711,11/28/2015,12-03-15,Standard Class,MC-17425
US-2015-129553,7/27/2015,08-02-15,Standard Class,PG-18820
CA-2016-160220,10/20/2016,10/26/2016,Standard Class,JS-16030
US-2017-157224,9/14/2017,9/18/2017,Second Class,JB-16000
CA-2017-140627,12/23/2017,12/27/2017,Standard Class,DK-12985
CA-2015-133445,10-05-15,10-09-15,Standard Class,JF-15490
CA-2014-148782,11-02-14,11-07-14,Standard Class,PO-18850
CA-2016-148208,1/22/2016,1/27/2016,Standard Class,BT-11530
CA-2017-127656,07-11-17,7/17/2017,Standard Class,NW-18400
US-2017-142188,09-11-17,09-11-17,Same Day,JF-15415
CA-2016-144400,2/23/2016,2/27/2016,Standard Class,AC-10420
US-2016-155180,1/22/2016,1/29/2016,Standard Class,TB-21280
CA-2015-134075,12-12-15,12/16/2015,Standard Class,HA-14905
US-2016-131912,10/29/2016,11-01-16,Second Class,LH-17155
CA-2017-141572,5/28/2017,5/31/2017,Second Class,LO-17170
